,default,amt_overdue,gender,days_overdue,age,noise_1,noise_2
411,0.0,8,1.0,1,24,0.19047672602426435,0.6545924381787902
412,0.0,73,1.0,0,21,0.6507622539997623,0.5835758582188459
413,0.0,8,1.0,0,21,0.983129084612748,0.5295379736239701
414,0.0,68,1.0,2,20,0.5790325376934515,0.6272777384929968
415,0.0,68,1.0,4,27,0.3201943700730242,0.5115804400862828
416,0.0,72,1.0,3,28,0.8307268704332763,0.15029162040310118
417,0.0,1,1.0,3,24,0.41732965264484434,0.6098431914324991
418,0.0,6,1.0,2,23,0.10703140965811853,0.3202029353764215
419,0.0,31,1.0,1,25,0.3008922461077266,0.38493474072834233
420,0.0,74,1.0,0,26,0.8491612553135919,0.9103338114104048
421,0.0,8,1.0,4,23,0.6294397307221096,0.6195792155347435
422,0.0,22,1.0,1,22,0.6413172255545074,0.44090705850288525
423,0.0,9,1.0,4,29,0.24202438219326516,0.06493873483834345
424,0.0,44,1.0,4,28,0.017909519498009674,0.9719821887689023
425,0.0,47,1.0,2,21,0.14767087657143807,0.7279163676465089
426,0.0,1,1.0,0,24,0.4233941369301095,0.8100219652476339
427,0.0,52,1.0,0,20,0.3841158573301252,0.9122758858020781
428,0.0,39,1.0,3,28,0.13834953690735907,0.2716138300004962
429,0.0,75,1.0,1,23,0.5454104212892933,0.9478906207465313
430,0.0,27,1.0,1,29,0.6987442862052837,0.04633680403717966
431,0.0,79,1.0,0,25,0.2224052866499857,0.11599814962303467
432,0.0,33,1.0,4,25,0.48544964944988234,0.7679438629964955
433,0.0,71,1.0,3,21,0.7707131728919979,0.2314665380861699
434,0.0,45,1.0,3,27,0.7015485271597895,0.13591861240057013
435,0.0,60,1.0,4,28,0.919341257966739,0.2882507691631119
436,0.0,58,1.0,3,26,0.3308292217463791,0.967076517215822
437,0.0,51,1.0,4,24,0.6293406322477301,0.12282346623118878
438,0.0,46,1.0,3,27,0.4114821600936107,0.6370007972037405
439,0.0,5,1.0,0,23,0.7783287436952083,0.7103872989219475
440,0.0,58,1.0,3,25,0.8986420926271534,0.20677796083139288
441,0.0,18,1.0,3,23,0.6671673967273921,0.561289620184145
442,0.0,36,1.0,1,26,0.20772319592622657,0.9510614930212734
443,0.0,67,1.0,3,24,0.4657541359260916,0.7400513915997777
444,0.0,21,1.0,4,27,0.07260499127510134,0.8723998032676104
445,0.0,46,1.0,0,23,0.6488587397806959,0.4529856458087651
446,0.0,58,1.0,3,20,0.19786947954237288,0.16659923624484718
447,0.0,37,1.0,0,25,0.19742781132526188,0.8224312266842931
448,0.0,63,1.0,0,29,0.9559786757028094,0.9760970383870196
449,0.0,5,1.0,3,23,0.33119691165757204,0.24465733473721651
450,0.0,78,1.0,1,27,0.9593110316870073,0.09942815299219798
451,0.0,31,1.0,2,25,0.9859285510017726,0.40728355465895627
452,0.0,36,1.0,3,25,0.8768199208212074,0.26610341232211154
453,0.0,74,1.0,2,28,0.4254053002851115,0.6038607759593557
454,0.0,56,1.0,3,20,0.9156341518697813,0.6395183562921428
455,0.0,27,1.0,0,28,0.5028725492644686,0.05403068002539879
456,0.0,23,1.0,3,23,0.3649491611956003,0.5740511337565533
457,0.0,77,1.0,2,26,0.9063241837341768,0.3349480403526184
458,0.0,52,1.0,0,29,0.9498320383805301,0.20466440241590034
459,0.0,47,1.0,3,23,0.10619306834506492,0.66350857550274
460,0.0,62,1.0,1,22,0.7045818517100693,0.06133353100369798
461,0.0,61,1.0,4,27,0.17199606110210686,0.41827664465613235
462,0.0,48,1.0,3,20,0.8469494522406336,0.57875839058524
463,0.0,1,1.0,1,23,0.6307425813946169,0.6868512822098475
464,0.0,11,1.0,2,20,0.6198800745546231,0.4354139356693768
465,0.0,76,1.0,1,23,0.0659973291216831,0.25200834305162667
466,0.0,14,1.0,4,26,0.5036797744586474,0.9479392737399024
467,0.0,72,1.0,1,21,0.67466506355883,0.07835142510634419
468,0.0,7,1.0,3,29,0.9176899785992277,0.18709517306324042
469,0.0,46,1.0,1,22,0.2790805123106175,0.476734258345512
470,0.0,31,1.0,3,29,0.6503331109999505,0.4019775824171059
471,0.0,16,1.0,2,24,0.4944283937747126,0.7887236644157658
472,0.0,42,1.0,4,29,0.546685137618619,0.8500906881424444
473,0.0,39,1.0,1,21,0.10028438101740944,0.6964895279951685
474,0.0,54,1.0,4,23,0.6953442296897536,0.40814682607791863
475,0.0,44,1.0,1,22,0.8153054016931308,0.37617966391408963
476,0.0,8,1.0,4,24,0.09853111182420093,0.7737738323423466
477,0.0,66,1.0,1,29,0.027820420179572647,0.13319349586618368
478,0.0,42,1.0,2,27,0.7639983083512853,0.20745852974265655
479,0.0,67,1.0,2,24,0.6901945532307583,0.35366236397738415
480,0.0,79,1.0,3,29,0.6581888089775614,0.10953534475259696
481,0.0,32,1.0,1,24,0.0707419055803803,0.5257612708834029
482,0.0,51,1.0,2,21,0.7380328415161969,0.17253345607952686
483,0.0,47,1.0,2,22,0.22719472861592893,0.11359716947180165
484,0.0,34,1.0,4,27,0.08173865729894403,0.5037527301955429
485,0.0,13,1.0,2,22,0.05338901377736982,0.25889001904330333
486,0.0,67,1.0,2,23,0.46409540964174967,0.3079089378435542
487,0.0,73,1.0,3,29,0.7686426792732226,0.20029046821312002
488,0.0,11,1.0,0,27,0.05391953868588206,0.8225630348351218
489,0.0,28,1.0,4,26,0.986345536376839,0.0793288559332066
490,0.0,57,1.0,2,26,0.9303277785444232,0.6167083770815309
491,0.0,66,1.0,0,22,0.6241800449064548,0.5350455832114935
492,0.0,65,1.0,0,23,0.47807180383462355,0.4695086496418104
493,0.0,70,1.0,2,26,0.515413794811048,0.632097727382189
494,0.0,35,1.0,3,20,0.5014337868548034,0.4821220660964394
495,0.0,4,1.0,1,28,0.0022226357932529917,0.15654979476225894
496,0.0,61,1.0,3,20,0.8715250486608497,0.3255366269569431
497,0.0,38,1.0,2,27,0.930283697938907,0.22712841664604555
498,0.0,44,1.0,4,26,0.8620768219307151,0.5689798577992462
499,0.0,71,1.0,1,25,0.9692201279928001,0.9825258403399368
500,0.0,21,1.0,1,29,0.6310461735494267,0.16431408186448682
501,0.0,7,1.0,2,26,0.3893721781699996,0.2624338679956473
502,0.0,29,1.0,2,25,0.1899149951295379,0.6709541500999624
503,0.0,7,1.0,4,22,0.8324184617108497,0.863727868330097
504,0.0,67,1.0,3,27,0.4421068945545601,0.5809953900705895
505,0.0,70,1.0,4,21,0.290822602504736,0.4806391926246708
506,0.0,74,1.0,2,29,0.8286717907879966,0.6643750494976496
507,0.0,55,1.0,4,22,0.396901257348117,0.7040285670797453
508,0.0,78,1.0,2,22,0.9907655502691477,0.9693677788371815
509,0.0,22,1.0,1,25,0.28493101335169546,0.3462593190669959
510,0.0,32,1.0,4,26,0.7971945697785269,0.3540550590190561
511,0.0,36,1.0,0,24,0.10784705718527987,0.11032030573655482
512,0.0,9,1.0,1,22,0.16594647534939755,0.25084596775388623
513,0.0,26,1.0,0,22,0.7318172987426582,0.6439333196452879
514,0.0,22,1.0,2,21,0.07750360587779193,0.3228152589886828
515,0.0,46,1.0,0,20,0.12699001888673322,0.04734301656278994
516,0.0,17,1.0,3,29,0.4860435973506274,0.8158869371730725
517,0.0,26,1.0,2,20,0.6190325703168622,0.7349031123205528
518,0.0,38,1.0,0,22,0.1348970188516363,0.8670667851342027
519,0.0,2,1.0,2,28,0.45260938393936667,0.7784089156888719
520,0.0,6,1.0,3,23,0.29267361760344457,0.5916951688945562
521,0.0,71,1.0,0,20,0.8645993269146194,0.38876321264347524
522,0.0,13,1.0,0,28,0.21008494108563747,0.6610472245700322
523,0.0,75,1.0,1,28,0.5314929067649231,0.5003199536410411
524,0.0,55,1.0,0,21,0.5198091068862303,0.005370728004836844
525,0.0,79,1.0,0,20,0.5760557781511448,0.4669700988030623
526,0.0,63,1.0,2,25,0.8137642262417473,0.12578311009850962
527,0.0,73,1.0,3,28,0.6799292737669314,0.40316609806501247
528,0.0,72,1.0,4,22,0.06531407141577739,0.970574252439961
529,0.0,46,1.0,3,23,0.1139890965761029,0.5236788031687826
530,0.0,6,1.0,3,25,0.9593880440419401,0.1249962146378285
531,0.0,48,1.0,0,23,0.9206911482146115,0.9479900080975258
532,0.0,60,1.0,4,28,0.5936505375046491,0.0792638949975194
533,0.0,43,1.0,4,26,0.8550167017283421,0.9545973844865233
534,0.0,68,1.0,3,24,0.30167203924984665,0.15717836440369848
535,0.0,11,1.0,2,26,0.14832729055109362,0.0829662338052809
536,0.0,58,1.0,4,23,0.3367590241730033,0.2707223024377422
537,0.0,4,1.0,4,26,0.695003746912857,0.9919345351388961
538,0.0,79,1.0,3,22,0.8462149323762348,0.7678595049187774
539,0.0,70,1.0,1,26,0.033451749526807184,0.8346340657186664
540,0.0,59,1.0,4,25,0.8931306512340389,0.8177893106512943
541,0.0,5,1.0,3,25,0.1476159260463471,0.564131957426287
542,0.0,18,1.0,1,29,0.19080722459568977,0.9973171600535115
543,0.0,70,1.0,3,24,0.5812050539472847,0.3032429768556779
544,0.0,64,1.0,3,26,0.6880398691730752,0.2101084008690789
545,0.0,25,1.0,2,25,0.8202679550675633,0.7472019357941001
546,0.0,4,1.0,0,21,0.9696275598338674,0.9645185635330298
547,0.0,70,1.0,1,23,0.4528746919353035,0.24585325400572966
548,0.0,41,1.0,0,23,0.6420866125651826,0.18091203935697087
549,0.0,37,1.0,1,28,0.6557828228038265,0.915835148932232
550,0.0,59,1.0,1,29,0.8170920376354953,0.011507306076344648
551,0.0,50,1.0,4,25,0.25005191122239034,0.7780230372809407
552,0.0,56,1.0,2,25,0.5613401707029042,0.5772909907309989
553,0.0,25,1.0,2,26,0.5411305993424622,0.9528683006829178
554,0.0,34,1.0,3,20,0.5759492770107215,0.5445149433969136
555,0.0,19,1.0,0,29,0.5378013326151537,0.9782368963470016
556,0.0,79,1.0,3,27,0.06801280650882746,0.7521754881699885
557,0.0,8,1.0,2,25,0.46048536017214037,0.9563459364357981
558,0.0,54,1.0,3,21,0.8488698163495443,0.5372310280234069
559,0.0,47,1.0,2,25,0.7312054119011391,0.8616027256671687
560,0.0,34,1.0,2,26,0.09908469843856915,0.5163570680947658
561,0.0,30,1.0,1,26,0.2596511097113213,0.5180709513725061
562,0.0,13,1.0,3,28,0.567163079152063,0.07272957930750767
563,0.0,47,1.0,1,27,0.9313027052946278,0.03138560743929597
564,0.0,33,1.0,3,25,0.5337339313504903,0.4494193118980434
565,0.0,35,1.0,2,23,0.26310534633518334,0.2702416098327476
566,0.0,26,1.0,2,22,0.5746286795523011,0.08377727550007985
567,0.0,47,1.0,4,29,0.5733631273581736,0.008157683907156432
568,0.0,53,1.0,1,29,0.741332680611142,0.11150939923421666
569,0.0,65,1.0,0,23,0.26191569060119935,0.5084131243261124
570,0.0,77,1.0,3,22,0.9617095948161726,0.16418488441108703
571,0.0,74,1.0,0,25,0.359382070419601,0.3905963461503197
572,0.0,19,1.0,4,24,0.2571056995766846,0.9913641352656049
573,0.0,5,1.0,2,21,0.7691443842655644,0.2607971754777313
574,0.0,8,1.0,1,25,0.08717832490269084,0.7866502517386825
575,0.0,4,1.0,0,28,0.6832980413512177,0.6302659981218871
576,0.0,49,1.0,1,23,0.7272035759954463,0.3186130562515618
577,0.0,77,1.0,2,25,0.9298619474639218,0.8384608199359986
578,0.0,38,1.0,1,28,0.9934367766154413,0.2968244838147591
579,0.0,49,1.0,1,24,0.6468831901924493,0.49770323660604787
580,0.0,52,1.0,3,21,0.42622694986292753,0.11269373230257929
581,0.0,50,1.0,0,27,0.3735949445588955,0.4661722334737183
582,0.0,72,1.0,4,28,0.05642133701793184,0.7679617805148856
583,0.0,50,1.0,1,21,0.4855532205601736,0.8420489231759597
584,0.0,30,1.0,1,22,0.8715671494869353,0.472641902497001
585,0.0,4,1.0,4,21,0.8399863713931214,0.6795998255566209
586,0.0,75,1.0,0,21,0.19623930280187307,0.12453842809945381
587,0.0,66,1.0,2,27,0.8626379543236188,0.14041152206336338
588,0.0,21,1.0,3,25,0.029952085250914084,0.4359096129516298
589,0.0,43,1.0,4,20,0.939702874679755,0.5197965599040055
590,0.0,29,1.0,1,24,0.689968797501224,0.8521656381073774
591,0.0,27,1.0,2,21,0.9240699351481172,0.12687229495505437
592,0.0,53,1.0,3,21,0.4644960758673954,0.3477520048420216
593,0.0,49,1.0,4,26,0.48136823018752906,0.2677202235325272
594,0.0,67,1.0,1,26,0.45868223904591465,0.04485168829161612
595,0.0,10,1.0,0,20,0.4719056101841562,0.39421587950842796
596,0.0,3,1.0,4,22,0.9142282233893326,0.8049376050342761
597,0.0,69,1.0,1,23,0.27578783257602846,0.10320873102626316
598,0.0,11,1.0,2,27,0.7144202135593479,0.6827975676224274
599,0.0,13,1.0,4,29,0.3632844503691752,0.1273112519957279
600,0.0,38,1.0,3,22,0.3807403816419941,0.7298268392175763
601,0.0,40,1.0,0,24,0.28339326034068846,0.8349513858699358
602,0.0,33,1.0,4,29,0.37813766243472857,0.8182868772435097
603,0.0,34,1.0,4,20,0.8867374581237378,0.3588164277915402
604,0.0,27,1.0,0,26,0.3458105478063179,0.9996561843360546
605,0.0,51,1.0,2,29,0.1608916665615019,0.35052279410303755
606,0.0,21,1.0,3,22,0.9278797298710851,0.6356149923625011
607,0.0,29,1.0,1,24,0.2732603455918553,0.7742498877474994
608,0.0,73,1.0,2,27,0.6127850085926709,0.11136455007552337
609,0.0,19,1.0,1,23,0.9492200761354008,0.15724097673412574
610,0.0,26,1.0,3,20,0.34761622234250966,0.16795416059264667
611,0.0,25,1.0,2,25,0.359667588449904,0.9978765595702094
612,0.0,40,1.0,4,24,0.6499689996941137,0.8782491841769501
613,0.0,29,1.0,2,20,0.6042141058742982,0.7735397902176696
614,0.0,25,1.0,1,22,0.04463782380303183,0.16472207073773248
615,0.0,19,1.0,4,23,0.8932793762036015,0.5878360278852174
616,0.0,68,1.0,0,21,0.874599865361912,0.8966090724513112
617,0.0,45,1.0,2,27,0.7020325851689859,0.1695442355851382
618,0.0,46,1.0,2,21,0.8318138596434291,0.1487485998932946
619,0.0,55,1.0,4,23,0.9373273472914314,0.25982816296602484
620,0.0,1,1.0,2,24,0.8169145643251547,0.6352230717376747
621,0.0,11,1.0,4,21,0.03281849312448071,0.32356361460248995
622,0.0,68,1.0,0,27,0.3096307662465714,0.2388727686196641
623,0.0,7,1.0,2,24,0.3842996311049589,0.8412246222483607
624,0.0,58,1.0,1,20,0.9324019755005276,0.18045972629512896
625,0.0,71,1.0,2,22,0.788890083780002,0.059906997873960144
626,0.0,20,1.0,4,27,0.9215714771357442,0.9996773482591187
627,0.0,35,1.0,4,24,0.6202180612273834,0.3329793693370279
628,0.0,51,1.0,1,20,0.26137138643424174,0.8082660919873313
629,0.0,21,1.0,1,22,0.4893103975392895,0.08808196113552835
630,0.0,44,1.0,4,26,0.15920443689872188,0.8996173769216124
631,0.0,1,1.0,4,29,0.8426608589814741,0.344939800308227
632,0.0,67,1.0,2,22,0.5777056180641645,0.04460717811510684
633,0.0,13,1.0,4,24,0.8744142977041512,0.4214701542907199
634,0.0,16,1.0,1,29,0.38649344472746283,0.8160962723392318
635,0.0,34,1.0,2,29,0.12924963632697395,0.5587483127480797
636,0.0,24,1.0,4,25,0.42094995733371854,0.42746558074651986
637,0.0,13,1.0,0,24,0.8523338936011946,0.3276244926781603
638,0.0,6,1.0,1,24,0.8527997962733547,0.6253000164671554
639,0.0,39,1.0,0,29,0.6368138706184783,0.009805753188981248
640,0.0,2,1.0,2,28,0.505232215413895,0.13011726278999514
641,0.0,11,1.0,1,21,0.6874280165904262,0.7990108972453634
642,0.0,7,1.0,2,25,0.6201579155694851,0.7180387040299959
643,0.0,7,1.0,3,27,0.34174077174843986,0.6849586365971768
644,0.0,39,1.0,1,20,0.17737614434518445,0.49901979263256424
645,0.0,76,1.0,2,21,0.24258315745465941,0.7450673140383449
646,0.0,51,1.0,0,23,0.5202241543450813,0.25756836146066986
647,0.0,52,1.0,2,29,0.5103479180041415,0.5455536942785483
648,0.0,3,1.0,4,22,0.16793144630707035,0.9282739403397017
649,0.0,77,1.0,4,28,0.49371496906612566,0.7322111143296556
650,0.0,30,1.0,0,22,0.6453357080921589,0.7334546060591799
651,0.0,10,1.0,2,24,0.4535134909416517,0.5413046282884835
652,0.0,73,1.0,1,28,0.46543389346587594,0.025849781790915904
653,0.0,6,1.0,0,22,0.456707451733546,0.03690402332725562
654,0.0,54,1.0,2,29,0.7589648765698923,0.4697186159267698
655,0.0,66,1.0,3,28,0.156587768491112,0.18539276613348876
656,0.0,44,1.0,4,27,0.029092858651710962,0.40309486130022776
657,0.0,63,1.0,0,28,0.4422137275874767,0.18488116418419098
658,0.0,77,1.0,2,22,0.7315070571278671,0.8621226964035709
659,0.0,48,1.0,3,23,0.05049329070733355,0.2036222032449717
660,0.0,77,1.0,4,23,0.2616100867671556,0.4892347099648303
661,0.0,22,1.0,3,26,0.5195512256513632,0.3962135520711787
662,0.0,19,1.0,0,20,0.370363479259023,0.8119998781826006
663,0.0,14,1.0,2,23,0.41920966591855646,0.5099063534235262
664,0.0,7,1.0,3,26,0.6290846236331691,0.6272190112342644
665,0.0,49,1.0,3,23,0.8385525884110995,0.042302634217476154
666,0.0,41,1.0,3,29,0.5280259342817812,0.19221678763022387
667,0.0,27,1.0,1,26,0.8346419958863492,0.7935711148998718
668,0.0,31,1.0,3,23,0.6390961298364883,0.1289631456502076
669,0.0,6,1.0,2,22,0.6555629701346813,0.5765187333778607
670,0.0,16,1.0,2,22,0.20316335054724066,0.12658025215380486
671,0.0,64,1.0,2,22,0.27475019153084146,0.9076322823792413
672,0.0,38,1.0,4,26,0.35494629940701106,0.8901726638432129
673,0.0,60,1.0,3,24,0.40168557868589505,0.602327636747415
674,0.0,33,1.0,0,26,0.3881731915699347,0.8199644228631866
675,0.0,63,1.0,4,20,0.29896364675332776,0.6315713940750439
676,0.0,11,1.0,1,24,0.4567602370183288,0.24846534280044463
677,0.0,13,1.0,2,29,0.2285190768649623,0.963902465079711
678,0.0,65,1.0,1,22,0.7579683005058415,0.9476051230047017
679,0.0,30,1.0,4,21,0.1331509519546732,0.8348770572208546
680,0.0,23,1.0,1,26,0.2607054180687879,0.040502045540801945
681,0.0,20,1.0,4,21,0.3936495592220821,0.8155531268715182
682,0.0,6,1.0,1,27,0.9599021929939504,0.6374144555098119
683,0.0,37,1.0,2,25,0.8571010373305404,0.8779107443193155
684,0.0,6,1.0,3,26,0.04104181157978948,0.17700033654036784
685,0.0,77,1.0,2,21,0.5739292650178686,0.22424446179757396
686,0.0,27,1.0,2,26,0.9042369733280032,0.8444796279210238
687,0.0,13,1.0,2,26,0.2964449905176024,0.5846229158821958
688,0.0,8,1.0,3,26,0.28627812979356837,0.37472462321372935
689,0.0,53,1.0,2,26,0.702039400115539,0.9728731385189933
690,0.0,30,1.0,4,22,0.5029444754381295,0.3743504310211313
691,0.0,1,1.0,1,25,0.49877675830178025,0.6778161940631906
692,0.0,75,1.0,3,22,0.011167276951135285,0.5960772018929732
693,0.0,4,1.0,0,22,0.25064056452552086,0.36495930083984374
694,0.0,62,1.0,4,23,0.0741683577072818,0.4407281856132724
695,0.0,68,1.0,3,22,0.789275811295376,0.5366067723886317
696,0.0,17,1.0,1,29,0.05821738669895482,0.49112652029764814
697,0.0,74,1.0,3,23,0.7326890463222486,0.6367641014842961
698,0.0,57,1.0,4,28,0.6858528892559871,0.7737527450127993
699,0.0,63,1.0,4,25,0.4002892361240822,0.5841751669348744
700,0.0,57,1.0,0,24,0.2775234496072976,0.7961528998574267
701,0.0,49,1.0,2,25,0.9533641507758065,0.5736767040542933
702,0.0,18,1.0,1,21,0.5178223916781258,0.1553925928452521
703,0.0,58,1.0,4,25,0.4808737774949169,0.8704219255243222
704,0.0,10,1.0,4,28,0.3344999259822402,0.3141018987654991
705,0.0,63,1.0,1,22,0.9566101274175028,0.629488183487023
706,0.0,79,1.0,4,29,0.4669531896719594,0.1116514922959081
707,0.0,34,1.0,0,29,0.9892549127865449,0.3459519795505359
708,0.0,5,1.0,0,25,0.9990869394285596,0.08971189756903364
709,0.0,17,1.0,2,26,0.9246153925201297,0.8757593289176291
710,0.0,72,1.0,3,24,0.16101312345469998,0.7955611925071999
711,0.0,63,1.0,1,20,0.306725832369773,0.7929760191686395
712,0.0,24,1.0,0,28,0.9268718034676853,0.9357336015360298
713,0.0,8,1.0,0,25,0.9707182165129835,0.15645619073906425
714,0.0,23,1.0,0,25,0.1236636227882082,0.3240383885212692
715,0.0,31,1.0,0,25,0.7909458427735279,0.8317624442216576
716,0.0,28,1.0,2,21,0.6751029116512224,0.6206113782608697
717,0.0,48,1.0,4,20,0.07152247389779665,0.7918059863181268
718,0.0,12,1.0,0,20,0.13988240292488696,0.6435288311425283
719,0.0,79,1.0,2,20,0.4002018293044616,0.5937664739190575
720,0.0,31,1.0,3,20,0.11284196894399212,0.9288550835707341
721,0.0,35,1.0,4,20,0.5552682092018694,0.7007391712687175
722,0.0,55,1.0,3,27,0.33826850075732284,0.45955369404916846
723,0.0,36,1.0,4,26,0.7090871615632601,0.10985471759385679
724,0.0,72,1.0,4,23,0.9829024075218742,0.06006483898449022
725,0.0,60,1.0,4,25,0.44555178016478136,0.776128395747197
726,0.0,38,1.0,2,24,0.3772294241377915,0.2691211634966463
727,0.0,69,1.0,1,23,0.026531122220909475,0.27557858248363987
728,0.0,54,1.0,3,24,0.38136241506795043,0.41663170715417963
729,0.0,14,1.0,4,25,0.3965165550740286,0.31689803499409475
730,0.0,20,1.0,4,21,0.5453585250914692,0.9540676985146145
731,0.0,9,1.0,0,23,0.258367513244251,0.7741921581632235
732,0.0,70,1.0,0,26,0.2270931483234051,0.8193715777414257
733,0.0,2,1.0,2,27,0.3012867051383933,0.05676081392012455
734,0.0,30,1.0,4,24,0.7203417855077369,0.3410975852793363
735,0.0,6,1.0,3,20,0.11468556046068412,0.23036674477629604
736,0.0,41,1.0,3,20,0.7329734106598284,0.5964546125811574
737,0.0,23,1.0,0,27,0.15688607314490843,0.18209991055793417
738,0.0,31,1.0,0,23,0.9215226653789196,0.876030318964483
739,0.0,20,1.0,1,23,0.08139453402809194,0.4838966814430756
740,0.0,5,1.0,4,20,0.33020536033942804,0.8231274567375737
741,0.0,21,1.0,4,20,0.603717056616374,0.317956686999882
742,0.0,75,1.0,0,29,0.26847514529455907,0.46942669862071496
743,0.0,68,1.0,0,24,0.20513438584037824,0.5776177771228727
744,0.0,61,1.0,0,24,0.958896621780138,0.7735176658131386
745,0.0,42,1.0,1,25,0.03021815388291771,0.8808292385569831
746,0.0,41,1.0,1,28,0.4287170986074714,0.4193327645393161
747,0.0,61,1.0,1,28,0.9483411216416857,0.29873944445495926
748,0.0,52,1.0,4,20,0.8481289941755707,0.908866988412153
749,0.0,41,1.0,1,21,0.0069866666778471975,0.19616530046151093
750,0.0,60,1.0,4,25,0.8430634869758006,0.47746488065765746
751,0.0,30,1.0,0,29,0.8528825455340372,0.42348581922358064
752,0.0,38,1.0,4,29,0.9474220970190315,0.31586890747039753
753,0.0,17,1.0,3,26,0.34709867664740757,0.32642549487811334
754,0.0,40,1.0,2,21,0.21877918885019143,0.41058688331308413
755,0.0,30,1.0,0,24,0.35896375391517754,0.9224860427210061
756,0.0,66,1.0,3,20,0.3581539662173655,0.14352852694426177
757,0.0,24,1.0,2,24,0.38043004823127313,0.41545662568426545
758,0.0,73,1.0,3,27,0.2638521056288865,0.6227660464718291
759,0.0,1,1.0,2,27,0.8874677342916468,0.32103288118897233
760,0.0,38,1.0,2,27,0.610033625272558,0.646991988142969
761,0.0,64,1.0,1,26,0.8172544770546438,0.8550838346562971
762,0.0,27,1.0,3,22,0.5413528969634858,0.2641139321532573
763,0.0,7,1.0,3,26,0.9631293267119178,0.5119698110735956
764,0.0,42,1.0,0,20,0.37161276828678,0.4156483427773695
765,0.0,18,1.0,4,22,0.11395752299579476,0.6914474268506621
766,0.0,44,1.0,3,27,0.41029998643892407,0.4065464985096059
767,0.0,70,1.0,3,27,0.5569510654258313,0.9976887797926816
768,0.0,20,1.0,0,22,0.6953876386035723,0.2553918877607244
769,0.0,23,1.0,0,26,0.488121457821848,0.8076021860284937
770,0.0,12,1.0,1,21,0.09933150923557144,0.40261870482132656
771,0.0,12,1.0,4,23,0.5610930938651473,0.5215934990580043
772,0.0,34,1.0,4,27,0.7459491883153936,0.4109928339292772
773,0.0,8,1.0,1,20,0.5942230055613564,0.6174775656150153
774,0.0,27,1.0,0,25,0.3186090457346148,0.49736374236572845
775,0.0,49,1.0,0,24,0.376650998059625,0.9803334683363512
776,0.0,72,1.0,0,25,0.2443012422879166,0.349614324680835
777,0.0,55,1.0,3,25,0.09754127061673501,0.47086054672024413
778,0.0,22,1.0,4,23,0.8280038689640876,0.2181146169460283
779,0.0,3,1.0,4,28,0.9241366733380469,0.19692657200753894
780,0.0,9,1.0,2,20,0.9316243849488803,0.6380629818053555
781,0.0,11,1.0,2,21,0.6486449767639022,0.7812155343410782
782,0.0,6,1.0,3,25,0.024542720839843324,0.20253000493735007
783,0.0,39,1.0,3,24,0.6504376595502829,0.8198350860859497
784,0.0,39,1.0,4,21,0.24093514945641092,0.2599231051809343
785,0.0,66,1.0,2,25,0.055698882282750994,0.1395591070503105
786,0.0,60,1.0,1,20,0.0822892222654319,0.5002411955673616
787,0.0,37,1.0,0,26,0.0801297779603809,0.6929961322961841
788,0.0,6,1.0,4,28,0.6380089252328076,0.13643977214757852
789,0.0,6,1.0,1,28,0.36726718806877845,0.1763091265648853
790,0.0,39,1.0,3,26,0.45556008603783427,0.46566867852950766
791,0.0,36,1.0,0,23,0.7502921841812646,0.2719601103010586
792,0.0,50,1.0,3,24,0.9360685054561806,0.24398936928891957
793,0.0,10,1.0,2,24,0.36288007243251696,0.3251600514215581
794,0.0,5,1.0,1,23,0.8572325079843475,0.7022378240332925
795,0.0,50,1.0,0,26,0.6015281005510802,0.39157723025600877
796,0.0,25,1.0,0,25,0.30440236470935533,0.768997261386293
797,0.0,3,1.0,3,29,0.8652413797852226,0.6017973519974277
798,0.0,4,1.0,4,28,0.22950629835172753,0.872765268445982
799,0.0,78,1.0,1,21,0.17927918656267994,0.4955122378851331
800,0.0,12,1.0,0,23,0.9717460764427446,0.41538303452174075
801,0.0,14,1.0,0,28,0.29561985189072015,0.8006256526599222
802,0.0,27,1.0,2,21,0.5211103588796949,0.44371141138540704
803,0.0,71,1.0,1,25,0.751073400375594,0.6399698132920878
804,0.0,48,1.0,1,28,0.414006344096144,0.025867813454712785
805,0.0,22,1.0,0,20,0.6426854031514967,0.6539446952606043
806,0.0,21,1.0,1,23,0.813598651241961,0.6903174225650031
807,0.0,43,1.0,1,27,0.8313342937809067,0.8736867956178478
808,0.0,58,1.0,0,21,0.5793241715515727,0.12498206216894592
809,0.0,18,1.0,0,27,0.796012495220693,0.38254314084721364
810,0.0,56,1.0,3,28,0.021912958761887924,0.1659433126553148
811,0.0,69,1.0,3,20,0.8692259469164242,0.21259962193417847
812,0.0,12,1.0,3,27,0.36353088691031155,0.8892001288979512
813,0.0,20,1.0,3,25,0.12918548784729356,0.28734920006746434
814,0.0,12,1.0,1,29,0.4235377920517116,0.26817853141437564
815,0.0,26,1.0,2,29,0.06990081782349655,0.968291317244032
816,0.0,46,1.0,0,26,0.9309430755367242,0.02221938058473938
817,0.0,7,1.0,0,28,0.35888736655534925,0.017593797701961345
818,0.0,39,1.0,4,27,0.2818639930456256,0.7471984329576177
819,0.0,52,1.0,2,25,0.7157620326483389,0.32457066034052706
820,0.0,17,1.0,2,29,0.7055135861668252,0.23965754938740869
821,0.0,24,1.0,0,21,0.2165702898332118,0.9099330248506976
822,0.0,4,1.0,2,20,0.12042809103014473,0.7717342461181759
